vede	науці	veda	наука	DAT;N;SG
nôž	ніж	nôž	ніж	ACC;N;SG
dievčati	дівчині	dievča	дівчина	ESS;N;SG
miesta	посади	miesto	посада	ACC;N;PL
jariam	веснам	jar	весна	DAT;N;PL
dieťaťu	дитині	dieťa	дитина	DAT;N;SG
vedách	науках	veda	наука	ESS;N;PL
kráľovi	цареві	kráľ	цар	DAT;N;SG
pizda	пизда	pizda	пизда	N;NOM;SG
život	життя	život	життя	N;NOM;SG
brata	брата	brat	брат	GEN;N;SG
soli	солі	soľ	сіль	DAT;N;SG
cároch	царях	cár	цар	ESS;N;PL
slovesom	дієсловом	sloveso	дієслово	INS;N;SG
volavky	чаплі	volavka	чапля	N;NOM;PL
nohou	ногою	noha	нога	INS;N;SG
piesní	пісень	pieseň	пісня	GEN;N;PL
zväzom	союзом	zväz	союз	INS;N;SG
mozgami	мізками	mozog	мозок	INS;N;PL
čelo	лоб	čelo	лоб	N;NOM;SG
jarí	весен	jar	весна	GEN;N;PL
snehu	снігів	sneh	сніг	GEN;N;PL
mamou	мамою	mama	мама	INS;N;SG
chalanom	хлопцям	chalan	хлопець	DAT;N;PL
vevericiam	білкам	veverica	білка	DAT;N;PL
návrhoch	пропозиціях	návrh	пропозиція	ESS;N;PL
hrami	іграми	hra	гра	INS;N;PL
cap	цап	cap	цап	N;NOM;SG
mamu	маму	mama	мама	ACC;N;SG
vedám	наукам	veda	наука	DAT;N;PL
mužovi	чоловікові	muž	чоловік	DAT;N;SG
rieky	ріки	rieka	ріка	ACC;N;PL
vlka	вовка	vlk	вовк	ACC;N;SG
sauny	сауни	sauna	сауна	ACC;N;PL
električkou	трамваєм	električka	трамвай	INS;N;SG
vlasoch	волосах	vlas	волос	ESS;N;PL
sestrách	сестрах	sestra	сестра	ESS;N;PL
jari	весни	jar	весна	GEN;N;SG
chrbta	спини	chrbát	спина	GEN;N;SG
kohút	півень	kohút	півень	N;NOM;SG
jar	весну	jar	весна	ACC;N;SG
múrov	стін	múr	стіна	GEN;N;PL
hlave	розділу	hlava	розділ	DAT;N;SG
sudca	суддя	sudca	суддя	N;NOM;SG
žriebäťom	лошам	žriebä	лоша	INS;N;SG
starom	старому	starý	старий	ADJ;ESS;MASC;SG
kunu	куницю	kuna	куниця	ACC;N;SG
kocúroch	кішках	kocúr	кішка	ESS;N;PL
územie	землю	územie	земля	ACC;N;SG
životu	життю	život	життя	DAT;N;SG
cigaretami	цигарками	cigareta	цигарка	INS;N;PL
vidličkám	виделкам	vidlička	виделка	DAT;N;PL
písmenám	буквам	písmeno	буква	DAT;N;PL
chlapoch	мужах	chlap	муж	ESS;N;PL
kôň	кінь	kôň	кінь	N;NOM;SG
básne	поезії	báseň	поезія	ACC;N;PL
byť	бути	byť	бути	NFIN;V
kocúry	кішки	kocúr	кішка	N;NOM;PL
pláž	берег	pláž	берег	ACC;N;SG
písmen	букв	písmeno	буква	GEN;N;PL
kráľa	царя	kráľ	цар	GEN;N;SG
čela	лоба	čelo	лоб	GEN;N;SG
pláže	берега	pláž	берег	GEN;N;SG
bĺch	бліх	blcha	блоха	GEN;N;PL
pracuješ	робиш	pracovať	робити	2;PRS;SG;V
slova	слова	slovo	слово	GEN;N;SG
chrbtov	спин	chrbát	спина	GEN;N;PL
hlavu	розділ	hlava	розділ	ACC;N;SG
osoby	чоловіки	osoba	чоловік	N;NOM;PL
múr	стіну	múr	стіна	ACC;N;SG
vetru	вітру	vietor	вітер	DAT;N;SG
ulicami	вулицями	ulica	вулиця	INS;N;PL
jablká	яблука	jablko	яблуко	N;NOM;PL
bratov	братів	brat	брат	ACC;N;PL
písmenu	літері	písmeno	літера	DAT;N;SG
bielom	білому	biely	білий	ADJ;ESS;MASC;SG
plážam	мілинам	pláž	мілина	DAT;N;PL
medveďu	ведмедеві	medveď	ведмідь	DAT;N;SG
sprcha	душ	sprcha	душ	N;NOM;SG
kupovával	купував	kupovať	купувати	3;MASC;PST;SG;V
zelený	зелений	zelený	зелений	ACC;ADJ;INAN;MASC;SG
priateľkami	приятелями	priateľka	приятель	INS;N;PL
priateľkám	дівчатам	priateľka	дівчина	DAT;N;PL
zrnom	зерном	zrno	зерно	INS;N;SG
rysoch	рисах	rys	риса	ESS;N;PL
slovesá	дієслова	sloveso	дієслово	N;NOM;PL
sudcu	суддю	sudca	суддя	ACC;N;SG
dievčatami	дівчатами	dievča	дівчина	INS;N;PL
osoby	особи	osoba	особа	N;NOM;PL
vlasu	волосу	vlas	волос	DAT;N;SG
kozách	цапах	koza	цап	ESS;N;PL
kozy	кози	koza	коза	GEN;N;SG
oblasti	області	oblasť	область	ESS;N;SG
múrmi	стінами	múr	стіна	INS;N;PL
mesta	міста	mesto	місто	GEN;N;SG
mamy	мам	mama	мама	ACC;N;PL
prstom	пальцем	prst	палець	INS;N;SG
kocúroch	котах	kocúr	кіт	ESS;N;PL
kupovávali	купували	kupovať	купувати	3;FEM;PL;PST;V
životy	життя	život	життя	N;NOM;PL
capy	цапи	cap	цап	N;NOM;PL
vajcia	яєчка	vajce	яєчко	N;NOM;PL
písmenami	літерами	písmeno	літера	INS;N;PL
rysovi	рисі	rys	риса	DAT;N;SG
sudcovi	судді	sudca	суддя	DAT;N;SG
knihu	книгу	kniha	книга	ACC;N;SG
byty	житла	byt	житло	ACC;N;PL
nohe	нозі	noha	нога	DAT;N;SG
prstoch	пальцях	prst	палець	ESS;N;PL
slovesá	дієслова	sloveso	дієслово	ACC;N;PL
vlkmi	вовками	vlk	вовк	INS;N;PL
dievčatám	дівчатам	dievča	дівчина	DAT;N;PL
bývali	були	byť	бути	3;FEM;PL;PST;V
mostami	мостами	most	міст	INS;N;PL
učiteľmi	вчителями	učiteľ	вчитель	INS;N;PL
pláži	мілині	pláž	мілина	DAT;N;SG
miestach	посадах	miesto	посада	ESS;N;PL
streda	середа	streda	середа	N;NOM;SG
driev	дерев	drevo	дерево	GEN;N;PL
budeš	будеш	byť	бути	2;FUT;SG;V
stenám	стінам	stena	стіна	DAT;N;PL
pláži	мілині	pláž	мілина	ESS;N;SG
chlapa	мужа	chlap	муж	GEN;N;SG
zeleného	зеленого	zelený	зелений	ACC;ADJ;MASC;SG
suky	пса	suka	пес	GEN;N;SG
učiteľmi	учителями	učiteľ	учитель	INS;N;PL
jablkom	яблуком	jablko	яблуко	INS;N;SG
priateľkou	приятелем	priateľka	приятель	INS;N;SG
kupovávalo	купувало	kupovať	купувати	3;NEUT;PST;SG;V
ramena	руки	rameno	рука	GEN;N;SG
mužom	чоловікам	muž	чоловік	DAT;N;PL
sobotami	суботами	sobota	субота	INS;N;PL
územia	землі	územie	земля	ACC;N;PL
bývali	були	byť	бути	3;MASC;PL;PST;V
zemou	країною	zem	країна	INS;N;SG
byty	квартири	byt	квартира	ACC;N;PL
dobrom	доброму	dobrý	добрий	ADJ;ESS;NEUT;SG
koza	коза	koza	коза	N;NOM;SG
vedu	науку	veda	наука	ACC;N;SG
šiji	шиї	šija	шия	DAT;N;SG
vajca	яєчка	vajce	яєчко	GEN;N;SG
vodíkom	воднем	vodík	водень	INS;N;SG
vrabcoch	горобцях	vrabec	горобець	ESS;N;PL
hrou	грою	hra	гра	INS;N;SG
bytov	домів	byt	дім	GEN;N;PL
bytov	жител	byt	житло	GEN;N;PL
električkám	трамваям	električka	трамвай	DAT;N;PL
mečmi	мечами	meč	меч	INS;N;PL
chlapom	чоловіком	chlap	чоловік	INS;N;SG
rok	рік	rok	рік	ACC;N;SG
pracovali	робили	pracovať	робити	3;MASC;PL;PST;V
jari	весні	jar	весна	DAT;N;SG
kupujme	купуймо	kupovať	купувати	1;IMP;PL;V
pláž	берег	pláž	берег	N;NOM;SG
hviezde	звізді	hviezda	звізда	ESS;N;SG
steny	стіни	stena	стіна	N;NOM;PL
kocúrovi	котові	kocúr	кіт	ESS;N;SG
stenou	стіною	stena	стіна	INS;N;SG
muži	чоловіки	muž	чоловік	N;NOM;PL
byty	помешкання	byt	помешкання	ACC;N;PL
priateľky	приятелів	priateľka	приятель	ACC;N;PL
kráľoch	королях	kráľ	король	ESS;N;PL
priateľkám	приятелям	priateľka	приятель	DAT;N;PL
čele	лобі	čelo	лоб	ESS;N;SG
zrnám	зернам	zrno	зерно	DAT;N;PL
zväze	союзі	zväz	союз	ESS;N;SG
bielych	білих	biely	білий	ADJ;GEN;PL
pochytiť	взяти	pochytiť	взяти	NFIN;V
soľ	сіль	soľ	сіль	N;NOM;SG
stenami	стінами	stena	стіна	INS;N;PL
jastraby	яструби	jastrab	яструб	ACC;N;PL
osoby	особи	osoba	особа	GEN;N;SG
slovesu	дієслову	sloveso	дієслово	DAT;N;SG
labuť	лебідь	labuť	лебідь	N;NOM;SG
drozda	дрозда	drozd	дрізд	GEN;N;SG
slovami	словами	slovo	слово	INS;N;PL
osobe	людині	osoba	людина	ESS;N;SG
sklu	склу	sklo	скло	DAT;N;SG
vajcom	яйцем	vajce	яйце	INS;N;SG
zrná	зерна	zrno	зерно	N;NOM;PL
mačky	кішки	mačka	кішка	GEN;N;SG
sprche	душу	sprcha	душ	DAT;N;SG
ramená	руки	rameno	рука	ACC;N;PL
slncom	сонцем	slnce	сонце	INS;N;SG
vidličke	виделці	vidlička	виделка	ESS;N;SG
strede	середі	streda	середа	DAT;N;SG
mačke	котові	mačka	кіт	ESS;N;SG
prstu	пальця	prst	палець	GEN;N;SG
dávať	дати	dávať	дати	NFIN;V
nôh	ніг	noha	нога	GEN;N;PL
mačkám	котам	mačka	кіт	DAT;N;PL
zub	зуб	zub	зуб	ACC;N;SG
moru	морю	more	море	DAT;N;SG
sneh	сніги	sneh	сніг	ACC;N;PL
koze	козі	koza	коза	DAT;N;SG
zuby	зуби	zub	зуб	ACC;N;PL
stried	серед	streda	середа	GEN;N;PL
chlapoch	чоловіках	chlap	чоловік	ESS;N;PL
medveďov	ведмедів	medveď	ведмідь	GEN;N;PL
chrbtu	спині	chrbát	спина	DAT;N;SG
brezy	берези	breza	береза	ACC;N;PL
rysy	риси	rys	риса	ACC;N;PL
choroba	хвороба	choroba	хвороба	N;NOM;SG
anulovať	скасувати	anulovať	скасувати	NFIN;V
nedeľa	неділя	nedeľa	неділя	N;NOM;SG
vajciam	яєчкам	vajce	яєчко	DAT;N;PL
dieťaťa	дитини	dieťa	дитина	GEN;N;SG
písmeno	букву	písmeno	буква	ACC;N;SG
osobu	чоловіка	osoba	чоловік	ACC;N;SG
hlasom	голосам	hlas	голос	DAT;N;PL
žriebäťu	лошаті	žriebä	лоша	DAT;N;SG
žiaka	учня	žiak	учень	GEN;N;SG
mužom	чоловіком	muž	чоловік	INS;N;SG
bieleho	білого	biely	білий	ADJ;GEN;MASC;SG
dobrom	доброму	dobrý	добрий	ADJ;ESS;MASC;SG
volavke	чаплі	volavka	чапля	ESS;N;SG
dobrú	добру	dobrý	добрий	ACC;ADJ;FEM;SG
učiteľoch	вчителях	učiteľ	вчитель	ESS;N;PL
sklách	стеклах	sklo	скло	ESS;N;PL
sadu	саду	sad	сад	DAT;N;SG
zväzmi	союзами	zväz	союз	INS;N;PL
hlava	розділ	hlava	розділ	N;NOM;SG
mužovi	мужеві	muž	муж	DAT;N;SG
žiakov	учнів	žiak	учень	GEN;N;PL
mačkami	кішками	mačka	кішка	INS;N;PL
somáre	ішаки	somár	ішак	ACC;N;PL
slonmi	слонами	slon	слон	INS;N;PL
zlý	поганий	zlý	поганий	ACC;ADJ;INAN;MASC;SG
piesne	пісні	pieseň	пісня	GEN;N;SG
oblasťami	областями	oblasť	область	INS;N;PL
papagájom	папугам	papagáj	папуга	DAT;N;PL
zeme	країни	zem	країна	GEN;N;SG
nohy	ноги	noha	нога	ACC;N;PL
byt	квартиру	byt	квартира	ACC;N;SG
nože	ножі	nôž	ніж	N;NOM;PL
drevom	деревом	drevo	дерево	INS;N;SG
kniha	книжка	kniha	книжка	N;NOM;SG
slovo	слово	slovo	слово	N;NOM;SG
nedeľu	неділю	nedeľa	неділя	ACC;N;SG
brade	бороді	brada	борода	DAT;N;SG
zelenému	зеленому	zelený	зелений	ADJ;DAT;NEUT;SG
bielej	білій	biely	білий	ADJ;DAT;FEM;SG
bývalo	було	byť	бути	3;NEUT;PST;SG;V
zelených	зелених	zelený	зелений	ADJ;ESS;PL
bytmi	домами	byt	дім	INS;N;PL
dieťa	дитину	dieťa	дитина	ACC;N;SG
uchopovať	взяти	uchopovať	взяти	NFIN;V
medveďa	ведмедя	medveď	ведмідь	ACC;N;SG
osobám	чоловікам	osoba	чоловік	DAT;N;PL
osobe	чоловікові	osoba	чоловік	ESS;N;SG
kozy	цапи	koza	цап	N;NOM;PL
ramenami	руками	rameno	рука	INS;N;PL
písmena	букви	písmeno	буква	GEN;N;SG
priateliek	приятелів	priateľka	приятель	GEN;N;PL
duší	душ	duša	душа	GEN;N;PL
mostom	мостом	most	міст	INS;N;SG
prst	палець	prst	палець	N;NOM;SG
brada	борода	brada	борода	N;NOM;SG
ste	єсьте	byť	бути	2;PL;PRS;V
miesto	місце	miesto	місце	N;NOM;SG
čelám	лобам	čelo	лоб	DAT;N;PL
báseň	поезію	báseň	поезія	ACC;N;SG
bohov	богів	boh	бог	GEN;N;PL
stredami	середами	streda	середа	INS;N;PL
psom	псам	pes	пес	DAT;N;PL
plyn	газ	plyn	газ	ACC;N;SG
brezami	березами	breza	береза	INS;N;PL
návrh	пропозиція	návrh	пропозиція	N;NOM;SG
myší	мишей	myš	миша	GEN;N;PL
pláž	мілину	pláž	мілина	ACC;N;SG
chrbtom	спинам	chrbát	спина	DAT;N;PL
zlé	погане	zlý	поганий	ADJ;NEUT;NOM;SG
byt	житло	byt	житло	ACC;N;SG
hviezde	зірці	hviezda	зірка	DAT;N;SG
hadoch	зміях	had	змія	ESS;N;PL
kunami	куницями	kuna	куниця	INS;N;PL
syru	сиру	syr	сир	DAT;N;SG
capa	цапа	cap	цап	ACC;N;SG
bratov	братів	brat	брат	GEN;N;PL
grindy	гринд	grinda	гринда	ACC;N;PL
územiam	землям	územie	земля	DAT;N;PL
jari	весни	jar	весна	ACC;N;PL
kozám	козам	koza	коза	DAT;N;PL
plynoch	газах	plyn	газ	ESS;N;PL
bielymi	білими	biely	білий	ADJ;INS;PL
duši	душі	duša	душа	DAT;N;SG
pláže	мілини	pláž	мілина	ACC;N;PL
bytu	житла	byt	житло	GEN;N;SG
orlov	орлів	orol	орел	GEN;N;PL
mestami	містами	mesto	місто	INS;N;PL
zelenými	зеленими	zelený	зелений	ADJ;INS;PL
myši	миші	myš	миша	ESS;N;SG
chalanovi	хлопцеві	chalan	хлопець	DAT;N;SG
kupovať	купувати	kupovať	купувати	NFIN;V
chlapovi	чоловікові	chlap	чоловік	DAT;N;SG
zlými	поганими	zlý	поганий	ADJ;INS;PL
slovom	словом	slovo	слово	INS;N;SG
dievčaťa	дівчини	dievča	дівчина	GEN;N;SG
ostrove	острові	ostrov	острів	ESS;N;SG
slnci	сонці	slnce	сонце	ESS;N;SG
starým	старим	starý	старий	ADJ;DAT;PL
hlas	голос	hlas	голос	ACC;N;SG
snehu	снігам	sneh	сніг	DAT;N;PL
bielemu	білому	biely	білий	ADJ;DAT;MASC;SG
bohyňou	богинею	bohyňa	богиня	INS;N;SG
boha	бога	boh	бог	GEN;N;SG
rieky	ріки	rieka	ріка	GEN;N;SG
sprchami	душами	sprcha	душ	INS;N;PL
vodíku	водню	vodík	водень	DAT;N;SG
mužov	чоловіків	muž	чоловік	GEN;N;PL
jarami	веснами	jar	весна	INS;N;PL
včele	бджолі	včela	бджола	ESS;N;SG
oblasti	області	oblasť	область	ACC;N;PL
kvarky	кварки	kvark	кварк	N;NOM;PL
priateľke	дівчині	priateľka	дівчина	ESS;N;SG
bieleho	білого	biely	білий	ADJ;GEN;NEUT;SG
pízd	пизд	pizda	пизда	GEN;N;PL
stredám	середам	streda	середа	DAT;N;PL
starého	старого	starý	старий	ACC;ADJ;MASC;SG
zámeno	займенник	zámeno	займенник	N;NOM;SG
bytoch	помешканнях	byt	помешкання	ESS;N;PL
hier	ігор	hra	гра	GEN;N;PL
mužom	мужем	muž	муж	INS;N;SG
sade	саду	sad	сад	ESS;N;SG
novinám	газетам	noviny	газета	DAT;N;PL
rysom	рисам	rys	риса	DAT;N;PL
byte	помешканні	byt	помешкання	ESS;N;SG
bohov	богів	boh	бог	ACC;N;PL
trh	ринок	trh	ринок	N;NOM;SG
pracujete	робите	pracovať	робити	2;PL;PRS;V
